Time from Midtransit, BJD-2454833, Detrended flux
-0.079071935, 2981.9145, 0.99998457,
-0.073351310, 2982.2006, 0.99998561,
-0.076620877, 2983.0383, 0.99998006,
-0.079889881, 2983.8760, 1.0000735,
-0.069880875, 2911.2822, 0.99992573,
-0.064154055, 2911.5683, 1.0000390,
-0.067406647, 2912.4060, 0.99993525,
-0.070660019, 2913.2437, 0.99999082,
-0.064934003, 2913.5297, 0.99994492,
-0.068188536, 2914.3675, 1.0000307,
-0.062462813, 2914.6535, 0.99998190,
-0.071443921, 2915.2052, 1.0000435,
-0.065718485, 2915.4912, 0.99999651,
-0.068974993, 2916.3289, 0.99999401,
-0.063250137, 2916.6150, 0.99997742,
-0.066507744, 2917.4527, 1.0000334,
-0.069766156, 2918.2904, 0.99999575,
-0.064041744, 2918.5764, 0.99995713,
-0.067301215, 2919.4142, 0.99999073,
-0.070561559, 2920.2519, 0.99997155,
-0.064837765, 2920.5379, 0.99994817,
-0.068099025, 2921.3756, 1.0000675,
-0.062375799, 2921.6617, 0.99998869,
-0.071361052, 2922.2133, 0.99995132,
-0.065638050, 2922.4994, 0.99997287,
-0.068901022, 2923.3371, 0.99993722,
-0.063178148, 2923.6231, 0.99995795,
-0.066442065, 2924.4608, 1.0000288,
-0.069706670, 2925.2985, 1.0000094,
-0.063984346, 2925.5846, 1.0000064,
-0.067249850, 2926.4223, 0.99995903,
-0.070516005, 2927.2600, 0.99996488,
-0.064794402, 2927.5460, 0.99999041,
-0.068061409, 2928.3838, 0.99998633,
-0.062339991, 2928.6698, 1.0000034,
-0.071329031, 2929.2215, 0.99997312,
-0.065607820, 2929.5075, 0.99997591,
-0.068876244, 2930.3452, 0.99996223,
-0.063155202, 2930.6312, 1.0000286,
-0.066424398, 2931.4689, 0.99997855,
-0.069694151, 2932.3066, 0.99997717,
-0.063973654, 2932.5927, 0.99998510,
-0.067244129, 2933.4304, 0.99997519,
-0.070515121, 2934.2681, 1.0000012,
-0.064794938, 2934.5541, 0.99999096,
-0.062346740, 2935.6779, 0.99997773,
-0.071338739, 2936.2295, 1.0000023,
-0.065619039, 2936.5156, 1.0000335,
-0.068891794, 2937.3533, 0.99993373,
-0.063172198, 2937.6393, 0.99987028,
-0.066445537, 2938.4770, 1.0000303,
-0.069719392, 2939.3147, 0.99998623,
-0.064000127, 2939.6007, 0.99999049,
-0.067274410, 2940.4384, 0.99999863,
-0.070549066, 2941.2761, 0.99996693,
-0.064830201, 2941.5622, 1.0000055,
-0.068105330, 2942.3999, 0.99997167,
-0.062386521, 2942.6859, 0.99999817,
-0.071380791, 2943.2376, 0.99996651,
-0.065662091, 2943.5236, 1.0000487,
-0.068937967, 2944.3613, 0.99996865,
-0.063219503, 2944.6474, 1.0000313,
-0.066495763, 2945.4850, 1.0000104,
-0.069772088, 2946.3227, 0.99994256,
-0.064053835, 2946.6088, 0.99995424,
-0.067330684, 2947.4465, 0.99995093,
-0.070607755, 2948.2842, 0.99994811,
-0.064889579, 2948.5702, 0.99998342,
-0.068166916, 2949.4079, 1.0000488,
-0.062448925, 2949.6939, 0.99999999,
-0.071444431, 2950.2456, 1.0000162,
-0.065726396, 2950.5316, 1.0000356,
-0.069004119, 2951.3693, 0.99990241,
-0.063286250, 2951.6554, 0.99996759,
-0.066563946, 2952.4931, 0.99999118,
-0.069089762, 2958.3773, 1.0001065,
-0.063371937, 2958.6634, 0.99994151,
-0.066650048, 2959.5011, 1.0000318,
-0.069928209, 2960.3388, 1.0000369,
-0.064210342, 2960.6248, 0.99994476,
-0.067488303, 2961.4625, 1.0000164,
-0.070766168, 2962.3002, 1.0000030,
-0.065048325, 2962.5862, 0.99995191,
-0.068325930, 2963.4239, 0.99993991,
-0.071603596, 2964.2616, 1.0000391,
-0.065885540, 2964.5477, 1.0000701,
-0.069162988, 2965.3853, 1.0000222,
-0.066721946, 2966.5091, 1.0000321,
-0.069998831, 2967.3468, 0.99997980,
-0.067557100, 2968.4705, 1.0000392,
-0.070833419, 2969.3082, 1.0000421,
-0.068390860, 2970.4319, 1.0000275,
-0.062672320, 2970.7180, 0.99998748,
-0.069223189, 2972.3934, 1.0000344,
-0.063504392, 2972.6794, 0.99999571,
-0.070053451, 2974.3548, 0.99995464,
-0.064334262, 2974.6408, 0.99991023,
-0.070881713, 2976.3162, 0.99998579,
-0.065162198, 2976.6023, 0.99999753,
-0.062715379, 2977.7260, 0.99999777,
-0.065987670, 2978.5637, 1.0000542,
-0.063539394, 2979.6875, 1.0000876,
-0.066810551, 2980.5252, 1.0000505,
-0.064360791, 2981.6489, 1.0000246,
-0.067630721, 2982.4866, 0.99998911,
-0.065179152, 2983.6104, 0.99999846,
-0.058427540, 2911.8543, 1.0000233,
-0.061680333, 2912.6920, 1.0000086,
-0.055954021, 2912.9781, 0.99998919,
-0.059207987, 2913.8158, 0.99999755,
-0.053482172, 2914.1018, 0.99996352,
-0.056737288, 2914.9395, 0.99997608,
-0.059993347, 2915.7773, 0.99997329,
-0.054268106, 2916.0633, 0.99998426,
-0.057525177, 2916.9010, 0.99997298,
-0.060783060, 2917.7387, 1.0000296,
-0.055058569, 2918.0248, 1.0000368,
-0.058317523, 2918.8625, 0.99993372,
-0.055853494, 2919.9863, 0.99998629,
-0.059114259, 2920.8240, 1.0000149,
-0.053390640, 2921.1100, 0.99999044,
-0.056652433, 2921.9477, 1.0000436,
-0.059914932, 2922.7854, 1.0000181,
-0.054191898, 2923.0715, 0.99996904,
-0.057455355, 2923.9092, 1.0000145,
-0.060719509, 2924.7469, 0.99996136,
-0.054997132, 2925.0329, 0.99995007,
-0.058262298, 2925.8706, 1.0000011,
-0.061528027, 2926.7083, 0.99998657,
-0.055806179, 2926.9944, 0.99997880,
-0.059072772, 2927.8321, 1.0000628,
-0.053351115, 2928.1181, 0.99997645,
-0.056618544, 2928.9558, 0.99996321,
-0.059886578, 2929.7935, 0.99996015,
-0.057434326, 2930.9173, 0.99995742,
-0.060703715, 2931.7550, 1.0000354,
-0.058253120, 2932.8787, 1.0000319,
-0.061523773, 2933.7164, 0.99999283,
-0.059074913, 2934.8402, 1.0000342,
-0.053354945, 2935.1262, 0.99999917,
-0.059899392, 2936.8016, 0.99997548,
-0.054179797, 2937.0877, 0.99995862,
-0.057452853, 2937.9254, 0.99996231,
-0.060726236, 2938.7631, 1.0000113,
-0.061555422, 2940.7245, 1.0000020,
-0.055836376, 2941.0105, 1.0000167,
-0.053392392, 2942.1343, 0.99992717,
-0.056667850, 2942.9720, 1.0000132,
-0.054224897, 2944.0957, 0.99998414,
-0.057500972, 2944.9334, 1.0000362,
-0.055059016, 2946.0571, 0.99992745,
-0.058335710, 2946.8948, 0.99998450,
-0.061612437, 2947.7325, 0.99995389,
-0.059171526, 2948.8563, 1.0000276,
-0.053453394, 2949.1423, 0.99999283,
-0.056730855, 2949.9800, 1.0000307,
-0.060008379, 2950.8177, 1.0000498,
-0.054290480, 2951.1037, 0.99997100,
-0.057568295, 2951.9414, 0.99999608,
-0.060932204, 2959.7871, 1.0000137,
-0.055214453, 2960.0731, 0.99994229,
-0.058492567, 2960.9108, 0.99993184,
-0.056052579, 2962.0346, 1.0000442,
-0.059330366, 2962.8723, 1.0000022,
-0.053612494, 2963.1583, 1.0000128,
-0.056890006, 2963.9960, 0.99998599,
-0.060167465, 2964.8337, 1.0000269,
-0.054449470, 2965.1197, 1.0000347,
-0.057726793, 2965.9574, 0.99997683,
-0.061003818, 2966.7951, 0.99999225,
-0.055285565, 2967.0812, 0.99992827,
-0.058562295, 2967.9189, 1.0000159,
-0.061838783, 2968.7565, 0.99993101,
-0.056120337, 2969.0426, 0.99997846,
-0.059396471, 2969.8803, 0.99999936,
-0.053677998, 2970.1663, 1.0000578,
-0.056953646, 2971.0040, 0.99997010,
-0.060229083, 2971.8417, 0.99999362,
-0.054510362, 2972.1278, 0.99995127,
-0.057785355, 2972.9655, 1.0000063,
-0.061060094, 2973.8031, 1.0000249,
-0.055340891, 2974.0892, 1.0000187,
-0.058615128, 2974.9269, 0.99998948,
-0.061888870, 2975.7646, 1.0000128,
-0.056169450, 2976.0506, 1.0000637,
-0.059442633, 2976.8883, 1.0000497,
-0.053723118, 2977.1744, 1.0000346,
-0.056995610, 2978.0121, 0.99996667,
-0.060267841, 2978.8498, 0.99996329,
-0.054547857, 2979.1358, 1.0000817,
-0.057819342, 2979.9735, 1.0000054,
-0.061090326, 2980.8112, 0.99997390,
-0.055369941, 2981.0972, 1.0000349,
-0.058640225, 2981.9349, 0.99996147,
-0.061909968, 2982.7726, 1.0000055,
-0.056189249, 2983.0587, 0.99989274,
-0.059458139, 2983.8964, 1.0000145,
-0.049448717, 2911.3026, 1.0000412,
-0.043721905, 2911.5887, 0.99995387,
-0.052700928, 2912.1404, 0.99993252,
-0.050227812, 2913.2641, 0.99993539,
-0.044501902, 2913.5502, 1.0000503,
-0.047756456, 2914.3879, 1.0001197,
-0.051011862, 2915.2256, 0.99995481,
-0.045286533, 2915.5116, 1.0000574,
-0.048543061, 2916.3494, 1.0000606,
-0.051800411, 2917.1871, 1.0000446,
-0.046075640, 2917.4731, 0.99995813,
-0.049334071, 2918.3108, 1.0000381,
-0.052593294, 2919.1485, 0.99999962,
-0.046869355, 2919.4346, 0.99997880,
-0.044405830, 2920.5583, 0.99993374,
-0.047667108, 2921.3961, 1.0000519,
-0.045206057, 2922.5198, 0.99994144,
-0.048469047, 2923.3575, 1.0000252,
-0.046010313, 2924.4813, 1.0000044,
-0.049274934, 2925.3190, 0.99998236,
-0.052540228, 2926.1567, 1.0000290,
-0.046818135, 2926.4427, 1.0000343,
-0.050084307, 2927.2804, 1.0000084,
-0.044362609, 2927.5665, 0.99998920,
-0.047629630, 2928.4042, 0.99997277,
-0.050897268, 2929.2419, 0.99999538,
-0.045175962, 2929.5279, 1.0000246,
-0.048444400, 2930.3656, 1.0000297,
-0.051713417, 2931.2033, 0.99995901,
-0.045992773, 2931.4894, 0.99999218,
-0.049262539, 2932.3271, 0.99998725,
-0.052532846, 2933.1648, 0.99997243,
-0.046812434, 2933.4508, 0.99998328,
-0.050083439, 2934.2885, 1.0000375,
-0.044363360, 2934.5746, 0.99998816,
-0.047635033, 2935.4123, 1.0000587,
-0.050907185, 2936.2500, 1.0000107,
-0.045187388, 2936.5360, 0.99996631,
-0.048460154, 2937.3737, 1.0000472,
-0.051733358, 2938.2114, 0.99991349,
-0.046014011, 2938.4974, 1.0000363,
-0.049287775, 2939.3351, 0.99990648,
-0.052561936, 2940.1728, 0.99997883,
-0.046842807, 2940.4589, 0.99999126,
-0.050117472, 2941.2966, 0.99992500,
-0.044398609, 2941.5826, 1.0000056,
-0.047673747, 2942.4203, 1.0000015,
-0.050949115, 2943.2580, 0.99987308,
-0.045230518, 2943.5440, 1.0000078,
-0.048506401, 2944.3817, 1.0000291,
-0.051782574, 2945.2194, 0.99994393,
-0.046064107, 2945.5055, 0.99995927,
-0.049340637, 2946.3432, 0.99992976,
-0.043622286, 2946.6292, 0.99998084,
-0.052617413, 2947.1809, 0.99996868,
-0.046899141, 2947.4669, 1.0000410,
-0.050176117, 2948.3046, 1.0000701,
-0.044458143, 2948.5906, 0.99998300,
-0.047735385, 2949.4283, 0.99999396,
-0.051012903, 2950.2660, 0.99990629,
-0.045294870, 2950.5521, 0.99996566,
-0.048572496, 2951.3898, 1.0000262,
-0.046132527, 2952.5135, 1.0000556,
-0.048658150, 2958.3978, 0.99994480,
-0.051936374, 2959.2355, 0.99995443,
-0.046218535, 2959.5215, 1.0000713,
-0.049496594, 2960.3592, 0.99998632,
-0.043778727, 2960.6452, 0.99993504,
-0.052774682, 2961.1969, 1.0000267,
-0.047056786, 2961.4829, 1.0000178,
-0.050334648, 2962.3206, 1.0000095,
-0.044616804, 2962.6067, 1.0000623,
-0.047894506, 2963.4443, 0.99996973,
-0.051172068, 2964.2820, 0.99997309,
-0.045454011, 2964.5681, 0.99994623,
-0.048731354, 2965.4058, 1.0000173,
-0.052008612, 2966.2435, 0.99997417,
-0.046290406, 2966.5295, 1.0000351,
-0.049567385, 2967.3672, 0.99997420,
-0.043849079, 2967.6532, 1.0000467,
-0.052843935, 2968.2049, 0.99988601,
-0.047125646, 2968.4909, 1.0000116,
-0.050401959, 2969.3286, 0.99997062,
-0.044683449, 2969.6147, 0.99995079,
-0.047959391, 2970.4524, 0.99997235,
-0.051235035, 2971.2901, 0.99996265,
-0.045516287, 2971.5761, 0.99994739,
-0.048791502, 2972.4138, 1.0000029,
-0.052066376, 2973.2515, 1.0000176,
-0.046347455, 2973.5375, 0.99997038,
-0.049621743, 2974.3752, 0.99996421,
-0.043902651, 2974.6613, 0.99999322,
-0.052895747, 2975.2129, 1.0000132,
-0.047176520, 2975.4990, 1.0000158,
-0.050449981, 2976.3367, 0.99994510,
-0.044730463, 2976.6227, 1.0000085,
-0.048003350, 2977.4604, 1.0000488,
-0.051275887, 2978.2981, 1.0000375,
-0.045555909, 2978.5842, 1.0000082,
-0.048827816, 2979.4219, 1.0000252,
-0.052099132, 2980.2595, 0.99999405,
-0.046378963, 2980.5456, 1.0000076,
-0.049649494, 2981.3833, 1.0000437,
-0.043929086, 2981.6693, 0.99994180,
-0.052919695, 2982.2210, 1.0000234,
-0.047199002, 2982.5070, 0.99998818,
-0.044747414, 2983.6308, 0.99998953,
-0.037995297, 2911.8747, 0.99994883,
-0.041248112, 2912.7125, 0.99994919,
-0.035522007, 2912.9985, 1.0000056,
-0.038775994, 2913.8362, 0.99999780,
-0.042030840, 2914.6739, 0.99996331,
-0.036305223, 2914.9600, 0.99998860,
-0.039561202, 2915.7977, 0.99995522,
-0.042818012, 2916.6354, 0.99994609,
-0.037093058, 2916.9215, 1.0000107,
-0.040351162, 2917.7592, 1.0000260,
-0.034626577, 2918.0452, 0.99998010,
-0.043609865, 2918.5969, 0.99990506,
-0.037885551, 2918.8829, 0.99991518,
-0.041145306, 2919.7206, 1.0000450,
-0.035421447, 2920.0067, 1.0000356,
-0.038682230, 2920.8444, 1.0000304,
-0.041943788, 2921.6821, 0.99992480,
-0.036220529, 2921.9682, 0.99997283,
-0.039483045, 2922.8059, 1.0000409,
-0.042746278, 2923.6436, 0.99995857,
-0.037023591, 2923.9296, 1.0000068,
-0.040287762, 2924.7673, 0.99996077,
-0.034565291, 2925.0534, 0.99998904,
-0.043552615, 2925.6050, 1.0000191,
-0.037830474, 2925.8911, 0.99993304,
-0.041096218, 2926.7288, 0.99990830,
-0.035374276, 2927.0148, 0.99999906,
-0.038640884, 2927.8525, 0.99995896,
-0.041908118, 2928.6902, 1.0000350,
-0.036186876, 2928.9763, 1.0000273,
-0.039454925, 2929.8140, 1.0000130,
-0.042723562, 2930.6517, 1.0000108,
-0.037002592, 2930.9377, 0.99997964,
-0.040271994, 2931.7754, 0.99997173,
-0.034551379, 2932.0615, 0.99995244,
-0.043541947, 2932.6131, 0.99995556,
-0.037821516, 2932.8992, 1.0000126,
-0.041092182, 2933.7369, 1.0000375,
-0.035371890, 2934.0229, 1.0000255,
-0.038643239, 2934.8606, 1.0000414,
-0.041915077, 2935.6983, 0.99995474,
-0.036195276, 2935.9843, 1.0000169,
-0.039467745, 2936.8220, 0.99999591,
-0.042740662, 2937.6597, 1.0000735,
-0.037021120, 2937.9458, 1.0000298,
-0.040294613, 2938.7835, 0.99996729,
-0.043568514, 2939.6212, 0.99997659,
-0.037849399, 2939.9072, 0.99997846,
-0.041123821, 2940.7449, 0.99998905,
-0.035404778, 2941.0310, 0.99997529,
-0.038679688, 2941.8687, 1.0000065,
-0.041954940, 2942.7064, 1.0000111,
-0.036236271, 2942.9924, 1.0000549,
-0.039511955, 2943.8301, 0.99989449,
-0.042787840, 2944.6678, 1.0000493,
-0.037069411, 2944.9538, 1.0000283,
-0.040345670, 2945.7915, 1.0001295,
-0.034627364, 2946.0776, 1.0000044,
-0.037904063, 2946.9153, 0.99999518,
-0.041180996, 2947.7529, 0.99992024,
-0.038739991, 2948.8767, 0.99999804,
-0.042017295, 2949.7144, 1.0000372,
-0.036299226, 2950.0004, 0.99999923,
-0.039576854, 2950.8381, 0.99996700,
-0.042854628, 2951.6758, 0.99997843,
-0.037136774, 2951.9618, 0.99986887,
-0.042940324, 2958.6838, 0.99990793,
-0.040500790, 2959.8075, 1.0000508,
-0.034782939, 2960.0936, 0.99990624,
-0.038060951, 2960.9313, 0.99997978,
-0.035620960, 2962.0550, 1.0000529,
-0.038898844, 2962.8927, 0.99999934,
-0.042176501, 2963.7304, 0.99996544,
-0.036458580, 2964.0164, 0.99996516,
-0.043013216, 2965.6918, 1.0000316,
-0.037295156, 2965.9779, 0.99997969,
-0.040572176, 2966.8156, 1.0000357,
-0.034853921, 2967.1016, 1.0000114,
-0.038130746, 2967.9393, 0.99994160,
-0.041407228, 2968.7770, 0.99992226,
-0.035688779, 2969.0630, 0.99991947,
-0.038965007, 2969.9007, 1.0000371,
-0.042240849, 2970.7384, 1.0000109,
-0.036522172, 2971.0245, 1.0000326,
-0.039797601, 2971.8621, 1.0000234,
-0.043072702, 2972.6998, 1.0000567,
-0.037353762, 2972.9859, 1.0000161,
-0.040628392, 2973.8236, 1.0000015,
-0.034909386, 2974.1096, 0.99997900,
-0.038183413, 2974.9473, 1.0000679,
-0.041457145, 2975.7850, 1.0000252,
-0.035737822, 2976.0711, 1.0000205,
-0.039010995, 2976.9088, 1.0000721,
-0.042283630, 2977.7465, 0.99997664,
-0.036563957, 2978.0325, 0.99995657,
-0.039836077, 2978.8702, 0.99988975,
-0.043107718, 2979.7079, 0.99992560,
-0.037387562, 2979.9939, 0.99998025,
-0.040658533, 2980.8316, 0.99996546,
-0.038208415, 2981.9554, 0.99999616,
-0.041478244, 2982.7931, 1.0000093,
-0.039026297, 2983.9168, 0.99999238,
-0.029016460, 2911.3231, 0.99994628,
-0.032268892, 2912.1608, 0.99991024,
-0.026542390, 2912.4468, 0.99991677,
-0.029795804, 2913.2845, 0.99992037,
-0.033050086, 2914.1223, 1.0000219,
-0.027324278, 2914.4083, 1.0000765,
-0.030579704, 2915.2460, 1.0000553,
-0.033835968, 2916.0837, 1.0000069,
-0.028111030, 2916.3698, 0.99988788,
-0.031368399, 2917.2075, 0.99997704,
-0.025643735, 2917.4936, 0.99993540,
-0.028902186, 2918.3313, 1.0000509,
-0.032161428, 2919.1690, 0.99993572,
-0.026437295, 2919.4550, 0.99999318,
-0.029697577, 2920.2927, 0.99989146,
-0.032958817, 2921.1304, 0.99996015,
-0.027235292, 2921.4165, 1.0000525,
-0.030497354, 2922.2542, 0.99994943,
-0.033760117, 2923.0919, 0.99996145,
-0.028037172, 2923.3780, 0.99995321,
-0.031300885, 2924.2157, 1.0000279,
-0.025578361, 2924.5017, 0.99990883,
-0.028842999, 2925.3394, 0.99988777,
-0.032108309, 2926.1771, 0.99992058,
-0.026386321, 2926.4632, 0.99999683,
-0.029652509, 2927.3009, 0.99996916,
-0.032919432, 2928.1386, 0.99993262,
-0.027197853, 2928.4246, 0.99996739,
-0.030465505, 2929.2623, 0.99999097,
-0.033733757, 2930.1000, 1.0000529,
-0.028012757, 2930.3861, 0.99999295,
-0.031281787, 2931.2238, 0.99996352,
-0.025560948, 2931.5098, 0.99989664,
-0.028830728, 2932.3475, 0.99987094,
-0.032101047, 2933.1852, 0.99992688,
-0.026380740, 2933.4713, 0.99988939,
-0.029651757, 2934.3090, 0.99992005,
-0.032923275, 2935.1467, 1.0000214,
-0.027203367, 2935.4327, 1.0000696,
-0.030475430, 2936.2704, 1.0000843,
-0.033748053, 2937.1081, 1.0000574,
-0.028028614, 2937.3941, 1.0000259,
-0.031301628, 2938.2318, 1.0000233,
-0.025582385, 2938.5179, 0.99988086,
-0.028856059, 2939.3556, 0.99998832,
-0.032130229, 2940.1933, 0.99992939,
-0.026411103, 2940.4793, 0.99984355,
-0.032960906, 2942.1547, 0.99995044,
-0.027242064, 2942.4407, 0.99999644,
-0.030517540, 2943.2784, 0.99997582,
-0.033793329, 2944.1161, 0.99998097,
-0.028074836, 2944.4022, 0.99994444,
-0.031351015, 2945.2399, 1.0000122,
-0.028909086, 2946.3636, 1.0001422,
-0.032185768, 2947.2013, 0.99995556,
-0.029744679, 2948.3250, 1.0000356,
-0.033021961, 2949.1627, 1.0000085,
-0.027303853, 2949.4488, 0.99990585,
-0.030581276, 2950.2865, 0.99992886,
-0.033858956, 2951.1242, 1.0000308,
-0.028140973, 2951.4102, 0.99989472,
-0.031418835, 2952.2479, 1.0000445,
-0.025701009, 2952.5339, 1.0000032,
-0.028226638, 2958.4182, 0.99985301,
-0.031504761, 2959.2559, 0.99999384,
-0.029065179, 2960.3796, 0.99989527,
-0.032343065, 2961.2173, 1.0001141,
-0.029903128, 2962.3410, 0.99997557,
-0.033180971, 2963.1787, 1.0000705,
-0.027462982, 2963.4648, 0.99998360,
-0.030740540, 2964.3025, 0.99996215,
-0.025022582, 2964.5885, 1.0000126,
-0.034017938, 2965.1402, 1.0000474,
-0.031576973, 2966.2639, 0.99997033,
-0.025858866, 2966.5499, 0.99993298,
-0.032412484, 2968.2253, 0.99993336,
-0.026694093, 2968.5114, 0.99987095,
-0.029970399, 2969.3491, 1.0000446,
-0.033246431, 2970.1868, 0.99999759,
-0.027527822, 2970.4728, 1.0000619,
-0.025084807, 2971.5965, 0.99983188,
-0.034078777, 2972.1482, 0.99997335,
-0.028359914, 2972.4342, 1.0000385,
-0.031634780, 2973.2719, 1.0000155,
-0.025915856, 2973.5580, 0.99995721,
-0.029190235, 2974.3957, 0.99992325,
-0.026744899, 2975.5194, 0.99996950,
-0.030018350, 2976.3571, 0.99996316,
-0.027571804, 2977.4808, 0.99999642,
-0.030844130, 2978.3185, 1.0000428,
-0.025124349, 2978.6046, 0.99993464,
-0.028396043, 2979.4423, 0.99994165,
-0.031667447, 2980.2800, 0.99995686,
-0.025947174, 2980.5660, 0.99999195,
-0.029217793, 2981.4037, 0.99999641,
-0.032487881, 2982.2414, 0.99995948,
-0.026767182, 2982.5275, 0.99990740,
-0.023289855, 2911.6091, 0.99985256,
-0.017563154, 2911.8952, 0.99973538,
-0.020815991, 2912.7329, 0.99977009,
-0.024069703, 2913.5706, 0.99997101,
-0.018343801, 2913.8566, 0.99973143,
-0.021598768, 2914.6944, 0.99984335,
-0.015873258, 2914.9804, 0.99966007,
-0.024854482, 2915.5321, 0.99993014,
-0.019129258, 2915.8181, 0.99982357,
-0.022386088, 2916.6558, 0.99975416,
-0.016661141, 2916.9419, 0.99972927,
-0.019919064, 2917.7796, 0.99977210,
-0.023177786, 2918.6173, 0.99980307,
-0.017453679, 2918.9034, 0.99974253,
-0.020713453, 2919.7411, 0.99972282,
-0.023973996, 2920.5788, 0.99981395,
-0.018250302, 2920.8648, 0.99979257,
-0.021511878, 2921.7025, 0.99976945,
-0.024774164, 2922.5402, 0.99992012,
-0.019051159, 2922.8263, 0.99985772,
-0.022314409, 2923.6640, 0.99986565,
-0.016591728, 2923.9500, 0.99978783,
-0.019855916, 2924.7878, 0.99980312,
-0.023120785, 2925.6255, 0.99988082,
-0.020664409, 2926.7492, 0.99983109,
-0.023930816, 2927.5869, 0.99989714,
-0.021476345, 2928.7107, 0.99990726,
-0.015755009, 2928.9967, 0.99968573,
-0.024744304, 2929.5484, 0.99988079,
-0.022291724, 2930.6721, 0.99982129,
-0.016570758, 2930.9582, 0.99971501,
-0.023110239, 2932.6336, 0.99985025,
-0.017389813, 2932.9196, 0.99973694,
-0.023931682, 2934.5950, 0.99986956,
-0.018211665, 2934.8810, 0.99970943,
-0.021483515, 2935.7187, 0.99977894,
-0.015763618, 2936.0048, 0.99972131,
-0.024755837, 2936.5564, 0.99990193,
-0.019036098, 2936.8425, 0.99978963,
-0.016589588, 2937.9662, 0.99974201,
-0.019863091, 2938.8039, 0.99988076,
-0.017417790, 2939.9277, 0.99967295,
-0.020692220, 2940.7654, 0.99976680,
-0.023966918, 2941.6030, 0.99989797,
-0.018248199, 2941.8891, 0.99971752,
-0.021523260, 2942.7268, 0.99990925,
-0.015804693, 2943.0128, 0.99975898,
-0.024798845, 2943.5645, 0.99988511,
-0.019080285, 2943.8505, 0.99975374,
-0.022356277, 2944.6882, 0.99993756,
-0.016637750, 2944.9743, 0.99973968,
-0.019914216, 2945.8120, 0.99980457,
-0.023190838, 2946.6496, 0.99976629,
-0.017472517, 2946.9357, 0.99963839,
-0.020749455, 2947.7734, 0.99973073,
-0.024026507, 2948.6111, 0.99990819,
-0.018308456, 2948.8971, 0.99974948,
-0.021585865, 2949.7348, 0.99980820,
-0.015867797, 2950.0208, 0.99970702,
-0.024863244, 2950.5725, 0.99984975,
-0.019145429, 2950.8585, 0.99981399,
-0.022423106, 2951.6962, 0.99987268,
-0.016705154, 2951.9823, 0.99970006,
-0.022508812, 2958.7042, 0.99971468,
-0.020069277, 2959.8280, 0.99982857,
-0.023347312, 2960.6657, 0.99989076,
-0.017629435, 2960.9517, 0.99977723,
-0.020907361, 2961.7894, 0.99968740,
-0.024185183, 2962.6271, 1.0000245,
-0.018467222, 2962.9131, 0.99970555,
-0.021745076, 2963.7508, 0.99984677,
-0.016026953, 2964.0369, 0.99980257,
-0.019304504, 2964.8746, 0.99983667,
-0.022581781, 2965.7122, 1.0000262,
-0.016863620, 2965.9983, 0.99966049,
-0.020140635, 2966.8360, 0.99982151,
-0.023417432, 2967.6737, 0.99989929,
-0.017699196, 2967.9597, 0.99977322,
-0.020975573, 2968.7974, 0.99986681,
-0.024251887, 2969.6351, 0.99980580,
-0.018533442, 2969.9211, 0.99977597,
-0.021809277, 2970.7588, 0.99992054,
-0.016090597, 2971.0449, 0.99965574,
-0.019366019, 2971.8826, 0.99979505,
-0.022641112, 2972.7203, 0.99993501,
-0.016922168, 2973.0063, 0.99965715,
-0.020196790, 2973.8440, 0.99978368,
-0.023471040, 2974.6817, 0.99988274,
-0.017751899, 2974.9678, 0.99980911,
-0.021025521, 2975.8054, 0.99976149,
-0.024298829, 2976.6431, 0.99994036,
-0.018579357, 2976.9292, 0.99983732,
-0.021852081, 2977.7669, 0.99985931,
-0.016132304, 2978.0529, 0.99969216,
-0.019404412, 2978.8906, 0.99981500,
-0.022676041, 2979.7283, 0.99985900,
-0.016955881, 2980.0144, 0.99981685,
-0.020226940, 2980.8521, 0.99983828,
-0.023497280, 2981.6898, 0.99995057,
-0.017776804, 2981.9758, 0.99977556,
-0.021046420, 2982.8135, 0.99991183,
-0.024315676, 2983.6512, 0.99979522,
-0.018594654, 2983.9373, 0.99978216,
-0.0085844027, 2911.3435, 0.99949069,
-0.011836657, 2912.1812, 0.99955173,
-0.015089793, 2913.0189, 0.99962475,
-0.0093636978, 2913.3050, 0.99955537,
-0.012618001, 2914.1427, 0.99966028,
-0.0068922990, 2914.4287, 0.99954083,
-0.010147745, 2915.2665, 0.99954454,
-0.013404031, 2916.1042, 0.99962656,
-0.0076789991, 2916.3902, 0.99954515,
-0.010936389, 2917.2279, 0.99958017,
-0.0084702011, 2918.3517, 0.99949245,
-0.011729462, 2919.1894, 0.99962821,
-0.014989501, 2920.0271, 0.99971529,
-0.0092657366, 2920.3132, 0.99952530,
-0.012526795, 2921.1509, 0.99960433,
-0.0068032759, 2921.4369, 0.99956442,
-0.010065356, 2922.2746, 0.99963848,
-0.013328237, 2923.1123, 0.99966223,
-0.0076052970, 2923.3984, 0.99951987,
-0.010869028, 2924.2361, 0.99953903,
-0.014133450, 2925.0738, 0.99968934,
-0.0084111636, 2925.3598, 0.99961979,
-0.011676490, 2926.1975, 0.99958177,
-0.014942473, 2927.0353, 0.99969716,
-0.0092207109, 2927.3213, 0.99948366,
-0.012487550, 2928.1590, 0.99957461,
-0.0067660754, 2928.4450, 0.99949869,
-0.010033742, 2929.2827, 0.99956143,
