2456910.953780 -44.77      1.46 0.5669      0.0057 0.04543      0.00027 1
2456912.019380 -34.52      1.56 0.5622      0.0056 0.04544      0.00026 1
2457000.741630 -40.21      1.47 0.5611      0.0056 0.04504      0.00022 1
2457001.734690 -55.37      1.39 0.5581      0.0056 0.04566      0.00024 1
2457002.708900 -54.45      1.50 0.5547      0.0055 0.04540      0.00024 1
2457151.129480 -19.58      1.35 0.5240      0.0052 0.04578      0.00024 1
2457180.124130 -21.46      1.44 0.5632      0.0056 0.04567      0.00023 1
2457202.884560 -40.46      1.44 0.5120      0.0051 0.04571      0.00025 1
2457208.116140 -34.50      1.50 0.5331      0.0053 0.04584      0.00027 1
2457216.004270 -24.86      1.42 0.5506      0.0055 0.04485      0.00030 1
2457218.118600 -39.34      1.39 0.5345      0.0053 0.04516      0.00025 1
2457233.104170 -32.99      1.53 0.5018      0.0050 0.04500      0.00035 1
2457234.109800 -21.35      1.37 0.5094      0.0051 0.04499      0.00029 1
2457237.079710 -33.48      1.42 0.5306      0.0053 0.04524      0.00027 1
2457241.100990 -26.61      1.41 0.5366      0.0054 0.04514      0.00026 1
2457247.084080 -40.98      1.48 0.5329      0.0053 0.04496      0.00029 1
2457296.962090 -29.38      1.44 0.4851      0.0049 0.04489      0.00023 1
2457326.846390 -20.30      1.66 0.4740      0.0047 0.04577      0.00020 1
2457353.790300 -32.25      1.53 0.4743      0.0047 0.04519      0.00020 1
2457355.776030 -22.95      1.46 0.4714      0.0047 0.04527      0.00023 1
2457378.705940 -38.71      1.51 0.5485      0.0055 0.04624      0.00024 1
2457598.973200 -22.62      1.56 0.4540      0.0045 0.04547      0.00025 1
2457703.790140  -2.26      1.54 0.5034      0.0050 0.04600      0.00021 1
2457829.111270 -11.39      1.48 0.5391      0.0054 0.04528      0.00026 1
2457830.148270  -2.44      1.44 0.5229      0.0052 0.04494      0.00025 1
2457831.120920  11.13      1.43 0.5245      0.0052 0.04517      0.00028 1
2457853.138650 -16.51      1.51 0.5702      0.0057 0.04559      0.00023 1
2457855.120060   6.02      1.47 0.5529      0.0055 0.04514      0.00024 1
2457888.078440  -9.35      1.22 0.5124      0.0051 0.04501      0.00022 1
2457911.987050 -16.72      1.26 0.5400      0.0054 0.04605      0.00025 1
2457923.987270  11.24      1.38 0.5576      0.0056 0.04486      0.00026 1
2457923.987270  11.24      1.38 0.5576      0.0056 0.04486      0.00026 1
2457925.078110  -5.13      1.55 0.5639      0.0056 0.04530      0.00023 1
2457927.053500   2.49      1.31 0.5806      0.0058 0.04641      0.00025 1
2457933.012170  18.08      1.31 0.6256      0.0063 0.04608      0.00025 1
2457940.004810 -13.19      1.37 0.5548      0.0055 0.04643      0.00027 1
2457943.958790   0.13      1.45 0.5398      0.0054 0.04630      0.00027 1
2457946.046760  -9.17      1.45 0.5446      0.0054 0.04533      0.00026 1
2457963.852410  14.62      1.44 0.5876      0.0059 0.04605      0.00034 1
2457971.883100  -5.76      1.25 0.5188      0.0052 0.04664      0.00025 1
